filename,null_gamma,gamma,choices,candidates,level,partisan,type,irv1,irv2,condorcet1,plurality1,approval1irv2,condorcet2,plurality2,approval2,approval1,polarization,median_voter_distance,median_voter_preference_distance,bimodality,partisan2,diff,linearvotersfailure,mirror
Minneapolis_11072017_Ward1CityCouncil.csv,0.8862,0.93523616,3,3,LOCAL,NO,R,Kevin Reich,Jillia Pessenda,Kevin Reich,Kevin Reich,,Jillia Pessenda,Jillia Pessenda,Jillia Pessenda,Kevin Reich,0.38538539,0.29441157,0.39356849,3.165405,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
NewYorkCity_06222021_DEMCouncilMember12thCouncilDistrict.csv,0.8896,0.85093135,4,3,LOCAL,DP,R,Kevin Riley,Kevin Riley,Kevin Riley,Kevin Riley,,Kevin Riley,Kevin Riley,Pamela A. Hamilton-Johnson,Kevin Riley,0.52552551,0.37019914,0.52830935,2.299861,,['Approval'],no,
Berkeley_11022010_CityCouncilDistrict7.csv,0.8877,0.74910051,3,3,LOCAL,NO,R,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,,KRISS WORTHINGTON,KRISS WORTHINGTON,CECILIA ''CES'' ROSALES,KRISS WORTHINGTON,0.97497499,0.31481481,0.4952684,1.9151299,0,['Approval'],no,
Oakland_11062012_CityCouncilDistrict7.csv,0.861738262,0.89814013,3,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,0.52052051,0.21000658,0,2.3245039,0,[],no,
Oakland_11082016_CityCouncilDistrict7.csv,0.8811,0.87876093,3,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,0.47547546,0.22445117,0,1.4459754,0,[],no,
Minneapolis_11022021_CityCouncilWard4.csv,0.877177177,0.9149524,3,3,LOCAL,NO,R,LaTrisha Vetaw,LaTrisha Vetaw,LaTrisha Vetaw,LaTrisha Vetaw,,LaTrisha Vetaw,LaTrisha Vetaw,LaTrisha Vetaw,LaTrisha Vetaw,0.36536536,0.14400899,0,2.428273,0,[],no,
SanLeandro_11042014_CountyCouncilDistrict3.csv,0.8963,0.90945578,3,3,LOCAL,NO,R,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,,LEE THOMAS,LEE THOMAS,VICTOR AGUILAR,LEE THOMAS,0.43743744,0.21209826,0,2.4989769,0,['Approval'],no,
Berkeley_11042014_CityCouncilDistrict1.csv,0.913813814,0.93896967,3,3,LOCAL,NO,R,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,0.38438439,0.028544873,0,2.808989,0,[],no,
Minneapolis_11062009_Ward7CityCouncil.csv,0.8745,0.93780011,3,3,LOCAL,NO,R,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,0.98698699,0,0,1.233513,0,[],no,
Minneapolis_11062009_PRBoardDistrict1.csv,0.855655656,0.92381769,3,3,LOCAL,NO,B,Liz Wielinski,Liz Wielinski,Liz Wielinski,Liz Wielinski,,Liz Wielinski,Liz Wielinski,Liz Wielinski,Liz Wielinski,0.46646646,0,0,0.89515984,0,[],no,
SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,0.8815,0.82887787,3,3,LOCAL,NO,B,MATT HANEY,MATT HANEY,MATT HANEY,MATT HANEY,,MATT HANEY,MATT HANEY,CHRISTINE JOHNSON,MATT HANEY,0.55455458,0.25220948,0,1.1122825,0,['Approval'],no,
Springville_11022021_Mayor.csv,0.8727,0.72385621,3,3,LOCAL,NO,E,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,0.55255258,0.13341534,0,0.34285036,0,[],no,
Alaska_11082022_HouseDistrict30.csv,0.874425574,0.97451556,4,3,STATE,YES,R,"McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.",,"McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.",0.3073073,0,0,3.1555324,1,[],no,
Alaska_11082022_HouseDistrict15.csv,0.8675,0.95557082,4,3,STATE,YES,R,"McKay, Thomas W. ""Tom""","McKay, Thomas W. ""Tom""","McKay, Thomas W. ""Tom""","Wells, Denny",,"McKay, Thomas W. ""Tom""","Wells, Denny","McKay, Thomas W. ""Tom""","McKay, Thomas W. ""Tom""",0.98198199,0.51595747,0.39689454,2.6860263,1,[],no,
SanLeandro_11022010_CountyCouncilDistrict1.csv,0.9352,0.99859643,3,3,LOCAL,NO,R,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,0.42242241,0,0,2.7664671,0,[],no,
Oakland_11082022_Schoolboarddistrict4.csv,0.870870871,0.8615576,5,3,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,-1,NICK RESNICK,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,0.56056058,0,0,3.0074308,0,"['Condorcet', 'Plurality']",no,
Alaska_11082022_SenateDistrictQ.csv,0.863,0.90888804,4,3,STATE,YES,S,"Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.",,"Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.",0.993994,0.021213401,0,2.1045742,1,[],no,YES
Oakland_11062018_CityCouncilDistrict2.csv,0.8762,0.9486838,3,3,LOCAL,NO,R,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,0.3953954,0.040282927,0,3.9806426,0,[],no,
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,0.8761,0.85295111,5,3,LOCAL,NO,R,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO,NOEL GALLO,,RICHARD SANTOS RAYA,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO,0.54654652,0.31044284,0.55274528,2.0992742,0,"['IRV', 'Condorcet', 'Approval']",yes,
Portland_11082022_SchoolBoardDistrict3.csv,0.8992,0.94852823,3,3,LOCAL,NO,B,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.",,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.",0.45145145,0.081469797,0,3.6978652,0,[],no,
Alaska_08162022_HouseofRepresentativesSpecial.csv,0.8616,0.96684176,4,3,FEDERAL,YES,R,"Peltola, Mary S.","Peltola, Mary S.","Begich, Nick","Peltola, Mary S.",,"Begich, Nick","Peltola, Mary S.","Begich, Nick","Begich, Nick",0.97797799,0.44353577,0.58504355,3.5239146,1,[],no,
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,0.8707,0.94536442,3,3,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,0.38738739,0.15374996,0,2.7059753,0,[],no,
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,0.897897898,0.87749738,5,3,LOCAL,NO,R,REBECCA KAPLAN,DERRECK B. JOHNSON,REBECCA KAPLAN,REBECCA KAPLAN,,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,REBECCA KAPLAN,0.46846846,0.30520985,0.47288936,3.2231793,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
Berkeley_11062018_CityCouncilDistrict7.csv,0.913686314,0.93070364,3,3,LOCAL,NO,R,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,RIGEL ROBINSON,0.4034034,0.056531806,0,2.2352295,0,[],no,
ElkRidge_11022021_Mayor.csv,0.8738,0.90145147,3,3,LOCAL,NO,E,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,0.48048049,0.061768286,0,2.9794569,0,[],no,
SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,0.8811,0.85405087,3,3,LOCAL,NO,B,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,0.52052051,0.071333796,0,0.72467512,0,[],no,
Alaska_11082022_HouseDistrict24.csv,0.8722,0.96160001,4,3,STATE,YES,R,"Saddler, Dan","Saddler, Dan","Saddler, Dan","Saddler, Dan",,"Saddler, Dan","Saddler, Dan","Saddler, Dan","Saddler, Dan",0.98598599,0.16536644,0,1.7723951,1,[],no,
Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,0.873273273,0.93672061,5,3,LOCAL,NO,B,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,0.53653651,0.099046454,0,3.1098137,0,[],no,
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,0.8925,0.91195416,3,3,LOCAL,NO,B,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,0.53853852,0.065303184,0,0.55491722,0,[],no,
NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict.csv,0.900800801,0.87961978,4,3,LOCAL,DP,R,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,0.5095095,0.088421963,0,1.1596109,,[],no,
TakomaPark_11082022_CityCouncilWard1.csv,0.8585,0.82707876,4,3,LOCAL,NO,R,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,0.44944945,0.19864881,0,1.519442,0,[],no,
Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV.csv,0.874774775,0.89278227,5,3,LOCAL,NO,R,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,SOPHIE HAHN,0.4024024,0.017427387,0,1.2646065,0,[],no,
Alaska_11082022_HouseDistrict32.csv,0.8867,0.91522217,4,3,STATE,YES,R,"Stapp, Will B.","Stapp, Will B.","Stapp, Will B.","Stapp, Will B.",,"Stapp, Will B.","Stapp, Will B.","Stapp, Will B.","Stapp, Will B.",0.98298299,0.14738026,0,2.6406155,1,[],no,YES
Minneapolis_11022021_ParkBoardDistrict5.csv,0.8604,0.90434229,3,3,LOCAL,NO,B,Steffanie Musich,Steffanie Musich,Steffanie Musich,Steffanie Musich,,Steffanie Musich,Steffanie Musich,Steffanie Musich,Steffanie Musich,0.45445445,0.11397987,0,1.9474074,0,[],no,
Minneapolis_11072017_PRBoardDistrict5.csv,0.8871,0.93910891,3,3,LOCAL,NO,B,Steffanie Musich,Steffanie Musich,Steffanie Musich,Steffanie Musich,,Steffanie Musich,Steffanie Musich,Steffanie Musich,Steffanie Musich,0.4944945,0,0,1.2640326,0,[],no,
Alaska_11082022_SenateDistrictC.csv,0.8709,0.94512415,4,3,STATE,YES,S,"Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary",,"Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary",0.54454452,0.16288899,0,2.1396968,1,[],no,
StLouisPark_11022021_CityCouncilWard3.csv,0.869,0.91200596,3,3,LOCAL,NO,R,Sue Budd,Sue Budd,Sue Budd,Sue Budd,,Sue Budd,Sue Budd,Sue Budd,Sue Budd,0.51351351,0.08010982,0,2.9074035,0,[],no,
Berkeley_11082016_CityCouncilDistrict6.csv,0.8856,0.88238448,3,3,LOCAL,NO,R,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,0.51951951,0.19620222,0,1.5885623,0,[],no,
Alaska_11082022_HouseDistrict34.csv,0.8937,0.9292683,4,3,STATE,YES,R,"Tomaszewski, Frank J.","Tomaszewski, Frank J.","Tomaszewski, Frank J.","Tomaszewski, Frank J.",,"Tomaszewski, Frank J.","Tomaszewski, Frank J.","Tomaszewski, Frank J.","Tomaszewski, Frank J.",0.98098099,0.16716197,0,3.2505865,1,[],no,
Corvallis_11082022_CityCouncilWard9.csv,0.8701,0.84599507,3,3,LOCAL,NO,R,Tony Cadena,Tony Cadena,Tony Cadena,Tony Cadena,,Tony Cadena,Tony Cadena,Tony Cadena,Tony Cadena,0.47047046,0.038704988,0,2.1673346,0,[],no,
SanLeandro_11062012_CountyCouncilDistrict2.csv,0.872227772,0.90278274,3,3,LOCAL,NO,R,URSULA REED,MORGAN MACK-ROSE,URSULA REED,URSULA REED,,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,0.44444445,0.34588638,0.45525745,3.1211801,0,"['IRV', 'Condorcet', 'Plurality']",yes,
Oakland_11082022_Schoolboarddistrict6.csv,0.8838,0.92019266,5,3,LOCAL,NO,B,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,0.47747749,0.13180943,0,3.7179894,0,[],no,
Alaska_11082022_HouseDistrict6.csv,0.8851,0.94118267,4,3,STATE,YES,R,"Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.",,"Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.",0.98298299,0.31114131,0,2.6664042,1,[],no,YES
SanFrancisco_11032015_Sheriff.csv,0.8904,0.96370304,3,3,LOCAL,NO,O,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,0.5955956,0.006913415,0,2.4062538,0,[],no,
Alaska_11082022_SenateDistrictN.csv,0.8732,0.87059641,4,3,STATE,YES,S,"Wilson, David S.","Wilson, David S.","Wilson, David S.","Wilson, David S.",,"Wilson, David S.","Wilson, David S.","Wright, Stephen","Wilson, David S.",0.47047046,0.37098023,0.47598839,2.7269957,1,['Approval'],no,
Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41.csv,0.880719281,0.81180668,3,3,STATE,DP,R,"Zager, Samuel Lewis","Grant, Benjamin K.","Zager, Samuel Lewis","Zager, Samuel Lewis",,"Grant, Benjamin K.","Grant, Benjamin K.","Grant, Benjamin K.","Zager, Samuel Lewis",0.44744745,0.30611682,0.46158114,2.9568048,,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
Alaska_11052024_StateHouseD1.csv,0.8747,0.953815999,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD15.csv,0.8968,0.982539683,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD19.csv,0.9026,0.962251201,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD28.csv,0.865434565,0.923106746,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD40.csv,0.8664,0.887471377,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD6.csv,0.8726,0.972234387,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateSenateD.csv,0.8968,0.981481481,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateSenateF.csv,0.8882,0.960321653,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateSenateL.csv,0.88951049,0.98032502,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateSenateN.csv,0.879,0.929512559,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateSenateR.csv,0.882682683,0.953318987,4,3,STATE,YES,R,,,,,,,,,,,,,,,,,
Berkeley_11052024_CityCouncilD3.csv,0.866733267,0.928880643,5,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Berkeley_11052024_CityCouncilD5.csv,0.8813,0.907328332,5,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Bloomington_11072023_CityCouncilDistrict4.csv,0.9002,0.976390686,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Bloomington_11072023_SpecialCityCouncilAtLarge.csv,0.8781,0.969042328,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard12.csv,0.9045,0.890281098,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard5.csv,0.9084,0.865752551,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard7.csv,0.8935,0.896988708,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minnetonka_11072023_CityCouncilWard3.csv,0.8755,0.932718071,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minnetonka_11072023_CityCouncilWard4.csv,0.8803,0.880073238,3,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Oakland_11052024_CityCouncilD1.csv,0.8537,0.968248151,5,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Oakland_11052024_CityCouncilD5.csv,0.8765,0.861844683,5,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
RedondoBeach_03042025_CityCouncilD1.csv,0.8964,0.924395947,6,3,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Westbrook_11052024_Mayor.csv,0.8865,0.890167364,3,3,LOCAL,NO,E,,,,,,,,,,,,,,,,,
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,0.6066,0.6955229,4,4,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,0.3063063,0.12559645,0,2.1054652,0,[],no,
Minneapolis_11072017_Ward6CityCouncil.csv,0.8186,0.98849618,3,4,LOCAL,NO,R,Abdi Warsame,Abdi Warsame,Abdi Warsame,Abdi Warsame,,Abdi Warsame,Abdi Warsame,Abdi Warsame,Abdi Warsame,0.24124125,0.11854698,0,3.9610932,0,[],no,
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,0.811111111,0.88461047,3,4,LOCAL,NO,B,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,0.17317317,0.052401543,0,2.9682431,0,[],no,
Minneapolis_11072017_Ward9CityCouncil.csv,0.8294,0.82210928,3,4,LOCAL,NO,R,Alondra Cano,Alondra Cano,Alondra Cano,Alondra Cano,,Alondra Cano,Alondra Cano,Mohamed Farah,Alondra Cano,0.24624625,0.18010294,0.25619152,2.1758301,0,['Approval'],no,
NewYorkCity_06222021_DEMCouncilMember16thCouncilDistrict.csv,0.603203203,0.81974506,5,4,LOCAL,DP,R,Althea V. Stevens,Althea V. Stevens,Althea V. Stevens,Althea V. Stevens,,Althea V. Stevens,Althea V. Stevens,Althea V. Stevens,Althea V. Stevens,0.37037036,0.073436879,0,1.633158,,[],no,
Minneapolis_11072017_Ward8CityCouncil.csv,0.8673,0.8026883,3,4,LOCAL,NO,R,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,0.987988,0.057940468,0,0.22858587,0,[],no,
NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,0.5863,0.76352531,5,4,LOCAL,DP,R,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,0.2912913,0.29638344,0.29638344,3.2927771,,[],no,
SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,0.8553,0.83628643,3,4,LOCAL,NO,B,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,0.34734735,0.15110837,0,0.87470067,0,[],no,
Minneapolis_11062009_Ward4CityCouncil.csv,0.80990991,0.89927185,3,4,LOCAL,NO,R,Barbara A. Johnson,Barbara A. Johnson,Barbara A. Johnson,Barbara A. Johnson,,Barbara A. Johnson,Barbara A. Johnson,Barbara A. Johnson,Barbara A. Johnson,0.37337336,0.22730295,0.37703872,2.0345073,0,[],no,
Berkeley_11082016_CityCouncilDistrict3.csv,0.8536,0.84234172,3,4,LOCAL,NO,R,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,0.15715715,0,0,1.6960413,0,[],no,
SanLeandro_11062012_CountyCouncilDistrict4.csv,0.828971029,0.76987249,3,4,LOCAL,NO,R,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,0.3103103,0.29305139,0.31803191,2.4142051,0,[],no,
Minneapolis_11052013_Ward5CityCouncil.csv,0.8281,0.84450173,3,4,LOCAL,NO,R,BLONG YANG,BLONG YANG,BLONG YANG,BLONG YANG,,BLONG YANG,BLONG YANG,BLONG YANG,BLONG YANG,0.23123123,0,0,2.1440418,0,[],no,
Minneapolis_11062009_PRBoardDistrict6.csv,0.8151,0.95493329,3,4,LOCAL,NO,B,Brad Bourn,Brad Bourn,Brad Bourn,Brad Bourn,,Brad Bourn,Brad Bourn,Brad Bourn,Brad Bourn,0.16016015,0,0,3.5649297,0,[],no,
Minneapolis_11072017_PRBoardDistrict6.csv,0.8075,0.93455511,3,4,LOCAL,NO,B,Brad Bourn,Bob Fine,Brad Bourn,Brad Bourn,,Bob Fine,Brad Bourn,Bob Fine,Bob Fine,0.2982983,0.24000469,0.30255935,3.8074164,0,"['IRV', 'Condorcet']",yes,
SanFrancisco_11082022_DistrictAttorney.csv,0.568131868,0.77481455,4,4,LOCAL,NO,O,BROOKE JENKINS,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,0.33633634,0.23848452,0.3396329,3.4577675,0,"['IRV', 'Condorcet']",yes,
Alaska_11082022_HouseDistrict35.csv,0.649149149,0.90710747,5,4,STATE,YES,R,"Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.",,"Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.",0.7007007,0.14745302,0,1.5450485,1,[],no,
SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,0.8107,0.85667419,3,4,LOCAL,NO,B,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,0.3033033,0.051348411,0,3.0486774,0,[],no,
Minneapolis_11022021_ParkBoardDistrict6.csv,0.802602603,0.89107335,3,4,LOCAL,NO,B,Cathy Abene,Cathy Abene,Cathy Abene,Risa Hustad,,Cathy Abene,Cathy Abene,Cathy Abene,Cathy Abene,0.98698699,0.020244541,0,3.5892282,0,['Plurality'],no,
NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,0.656156156,0.75726354,5,4,LOCAL,DP,R,Charles Barron,Charles Barron,Charles Barron,Charles Barron,,Charles Barron,Charles Barron,Charles Barron,Charles Barron,0.3103103,0.20566323,0.31497833,2.9584496,,[],no,
SanFrancisco_11052019_DistrictAttorney.csv,0.6003,0.75159866,4,4,LOCAL,NO,O,CHESA BOUDIN,SUZY LOFTUS,CHESA BOUDIN,CHESA BOUDIN,,SUZY LOFTUS,CHESA BOUDIN,SUZY LOFTUS,SUZY LOFTUS,0.34834835,0.3528842,0.3528842,3.4914143,0,"['IRV', 'Condorcet']",yes,
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,0.5944,0.61063278,4,4,LOCAL,NO,B,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,0.31631631,0.091741294,0,3.8703012,0,[],no,
SanFrancisco_11052019_MemberBoardofSupervisorsDistrict5.csv,0.5932,0.83989537,4,4,LOCAL,NO,B,DEAN PRESTON,VALLIE BROWN,DEAN PRESTON,DEAN PRESTON,,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,DEAN PRESTON,0.21821822,0.2170596,0.22074579,4.2074847,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
SanLeandro_11042014_CountyCouncilDistrict1.csv,0.8267,0.8538695,3,4,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,0.2002002,0,0,2.1955178,0,[],no,
Maine_11062018_CongressionalDistrict2.csv,0.604304304,0.84378713,5,4,FEDERAL,YES,R,"DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","REP Poliquin, Bruce",,"DEM Golden, Jared F.","REP Poliquin, Bruce","DEM Golden, Jared F.","DEM Golden, Jared F.",0.98398399,0.40529293,0.31530905,3.038543,1,[],no,YES
NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict.csv,0.6367,0.7518816,5,4,LOCAL,DP,R,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,0.28728729,0.1145523,0,2.1648986,,[],no,
Minneapolis_11062009_Ward3CityCouncil.csv,0.868168168,0.97807217,3,4,LOCAL,NO,R,Diane Hofstede,Diane Hofstede,Diane Hofstede,Diane Hofstede,,Diane Hofstede,Diane Hofstede,Diane Hofstede,Diane Hofstede,0.45245245,0,0,0.84957242,0,[],no,
Alaska_11082022_GovernorLieutenantGovernor.csv,0.6054,0.88067079,5,4,STATE,YES,E,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,0.95295298,0.13172564,0.23858598,1.7966225,1,[],no,
